college_name,city,state,course_supported,fees
Lakshmibai National Institute of Physical Education,474002.,Madhya Pradesh,mpc,80000
Lakshmibai National Institute of Physical Education,474002.,Madhya Pradesh,bipc,80000
Lakshmibai National Institute of Physical Education,474002.,Madhya Pradesh,cec,80000
Lakshmibai National Institute of Physical Education,474002.,Madhya Pradesh,hec,80000
Lakshmibai National Institute of Physical Education,474002.,Madhya Pradesh,general,80000
Bharati Vidyapeeth,Lal,Maharashtra,mpc,80000
Bharati Vidyapeeth,Lal,Maharashtra,bipc,80000
Bharati Vidyapeeth,Lal,Maharashtra,cec,80000
Bharati Vidyapeeth,Lal,Maharashtra,hec,80000
Bharati Vidyapeeth,Lal,Maharashtra,general,80000
Central Institute of Fisheries Education,400,Maharashtra,mpc,80000
Central Institute of Fisheries Education,400,Maharashtra,bipc,80000
Central Institute of Fisheries Education,400,Maharashtra,cec,80000
Central Institute of Fisheries Education,400,Maharashtra,hec,80000
Central Institute of Fisheries Education,400,Maharashtra,general,80000
D.Y Patil Educational Society,416006,Maharashtra,mpc,80000
D.Y Patil Educational Society,416006,Maharashtra,bipc,80000
D.Y Patil Educational Society,416006,Maharashtra,cec,80000
D.Y Patil Educational Society,416006,Maharashtra,hec,80000
D.Y Patil Educational Society,416006,Maharashtra,general,80000
Datta Meghe Institute of Medical Sciences,Yavatmal,Maharashtra,mpc,80000
Datta Meghe Institute of Medical Sciences,Yavatmal,Maharashtra,bipc,80000
Datta Meghe Institute of Medical Sciences,Yavatmal,Maharashtra,cec,80000
Datta Meghe Institute of Medical Sciences,Yavatmal,Maharashtra,hec,80000
Datta Meghe Institute of Medical Sciences,Yavatmal,Maharashtra,general,80000
Deccan College Postgraduate & Research Institute,411,Maharashtra,mpc,80000
Deccan College Postgraduate & Research Institute,411,Maharashtra,bipc,80000
Deccan College Postgraduate & Research Institute,411,Maharashtra,cec,80000
Deccan College Postgraduate & Research Institute,411,Maharashtra,hec,80000
Deccan College Postgraduate & Research Institute,411,Maharashtra,general,80000
Dr. D.Y. Patil Vidyapeeth,Pimpri,Maharashtra,mpc,80000
Dr. D.Y. Patil Vidyapeeth,Pimpri,Maharashtra,bipc,80000
Dr. D.Y. Patil Vidyapeeth,Pimpri,Maharashtra,cec,80000
Dr. D.Y. Patil Vidyapeeth,Pimpri,Maharashtra,hec,80000
Dr. D.Y. Patil Vidyapeeth,Pimpri,Maharashtra,general,80000
Gokhale Institute of Politics & Economics,411,Maharashtra,mpc,80000
Gokhale Institute of Politics & Economics,411,Maharashtra,bipc,80000
Gokhale Institute of Politics & Economics,411,Maharashtra,cec,80000
Gokhale Institute of Politics & Economics,411,Maharashtra,hec,80000
Gokhale Institute of Politics & Economics,411,Maharashtra,general,80000
Homi Bhabha National Institute  Regd. Office,85,Maharashtra,mpc,80000
Homi Bhabha National Institute  Regd. Office,85,Maharashtra,bipc,80000
Homi Bhabha National Institute  Regd. Office,85,Maharashtra,cec,80000
Homi Bhabha National Institute  Regd. Office,85,Maharashtra,hec,80000
Homi Bhabha National Institute  Regd. Office,85,Maharashtra,general,80000
Indira Gandhi Institute of Development Research,400,Maharashtra,mpc,80000
Indira Gandhi Institute of Development Research,400,Maharashtra,bipc,80000
Indira Gandhi Institute of Development Research,400,Maharashtra,cec,80000
Indira Gandhi Institute of Development Research,400,Maharashtra,hec,80000
Indira Gandhi Institute of Development Research,400,Maharashtra,general,80000
Defence Institute of Advanced Technology,Girinagar,Maharashtra,mpc,80000
Defence Institute of Advanced Technology,Girinagar,Maharashtra,bipc,80000
Defence Institute of Advanced Technology,Girinagar,Maharashtra,cec,80000
Defence Institute of Advanced Technology,Girinagar,Maharashtra,hec,80000
Defence Institute of Advanced Technology,Girinagar,Maharashtra,general,80000
International Institute for Population Sciences,400,Maharashtra,mpc,80000
International Institute for Population Sciences,400,Maharashtra,bipc,80000
International Institute for Population Sciences,400,Maharashtra,cec,80000
International Institute for Population Sciences,400,Maharashtra,hec,80000
International Institute for Population Sciences,400,Maharashtra,general,80000
Institute of Chemical Technology,400019,Maharashtra,mpc,80000
Institute of Chemical Technology,400019,Maharashtra,bipc,80000
Institute of Chemical Technology,400019,Maharashtra,cec,80000
Institute of Chemical Technology,400019,Maharashtra,hec,80000
Institute of Chemical Technology,400019,Maharashtra,general,80000
Krishna Institute of Medical Sciences,415539,Maharashtra,mpc,80000
Krishna Institute of Medical Sciences,415539,Maharashtra,bipc,80000
Krishna Institute of Medical Sciences,415539,Maharashtra,cec,80000
Krishna Institute of Medical Sciences,415539,Maharashtra,hec,80000
Krishna Institute of Medical Sciences,415539,Maharashtra,general,80000
MGM Institute of Health Sciences,Kamothe,Maharashtra,mpc,80000
MGM Institute of Health Sciences,Kamothe,Maharashtra,bipc,80000
MGM Institute of Health Sciences,Kamothe,Maharashtra,cec,80000
MGM Institute of Health Sciences,Kamothe,Maharashtra,hec,80000
MGM Institute of Health Sciences,Kamothe,Maharashtra,general,80000
Narsee Monjee Institute of Management Studies,400056,Maharashtra,mpc,80000
Narsee Monjee Institute of Management Studies,400056,Maharashtra,bipc,80000
Narsee Monjee Institute of Management Studies,400056,Maharashtra,cec,80000
Narsee Monjee Institute of Management Studies,400056,Maharashtra,hec,80000
Narsee Monjee Institute of Management Studies,400056,Maharashtra,general,80000
Padmashree Dr.D.Y. Patil Vidyapeeeth,400,Maharashtra,mpc,80000
Padmashree Dr.D.Y. Patil Vidyapeeeth,400,Maharashtra,bipc,80000
Padmashree Dr.D.Y. Patil Vidyapeeeth,400,Maharashtra,cec,80000
Padmashree Dr.D.Y. Patil Vidyapeeeth,400,Maharashtra,hec,80000
Padmashree Dr.D.Y. Patil Vidyapeeeth,400,Maharashtra,general,80000
Pravara Institute of Medical Sciences,413736,Maharashtra,mpc,80000
Pravara Institute of Medical Sciences,413736,Maharashtra,bipc,80000
Pravara Institute of Medical Sciences,413736,Maharashtra,cec,80000
Pravara Institute of Medical Sciences,413736,Maharashtra,hec,80000
Pravara Institute of Medical Sciences,413736,Maharashtra,general,80000
Symbiosis International University,Gram:,Maharashtra,mpc,80000
Symbiosis International University,Gram:,Maharashtra,bipc,80000
Symbiosis International University,Gram:,Maharashtra,cec,80000
Symbiosis International University,Gram:,Maharashtra,hec,80000
Symbiosis International University,Gram:,Maharashtra,general,80000
Tata Institute of Fundamental Research,400,Maharashtra,mpc,80000
Tata Institute of Fundamental Research,400,Maharashtra,bipc,80000
Tata Institute of Fundamental Research,400,Maharashtra,cec,80000
Tata Institute of Fundamental Research,400,Maharashtra,hec,80000
Tata Institute of Fundamental Research,400,Maharashtra,general,80000
Tata Institute of Social Sciences,400,Maharashtra,mpc,80000
Tata Institute of Social Sciences,400,Maharashtra,bipc,80000
Tata Institute of Social Sciences,400,Maharashtra,cec,80000
Tata Institute of Social Sciences,400,Maharashtra,hec,80000
Tata Institute of Social Sciences,400,Maharashtra,general,80000
Tilak Maharashtra Vidyapeeth,411037,Maharashtra,mpc,80000
Tilak Maharashtra Vidyapeeth,411037,Maharashtra,bipc,80000
Tilak Maharashtra Vidyapeeth,411037,Maharashtra,cec,80000
Tilak Maharashtra Vidyapeeth,411037,Maharashtra,hec,80000
Tilak Maharashtra Vidyapeeth,411037,Maharashtra,general,80000
Kalinga Institute of Industrial Technology,Bhubneshwar,Orissa,mpc,80000
Kalinga Institute of Industrial Technology,Bhubneshwar,Orissa,bipc,80000
Kalinga Institute of Industrial Technology,Bhubneshwar,Orissa,cec,80000
Kalinga Institute of Industrial Technology,Bhubneshwar,Orissa,hec,80000
Kalinga Institute of Industrial Technology,Bhubneshwar,Orissa,general,80000
Siksha 'O' Anusandhan,Bhumbneswar,Orissa,mpc,80000
Siksha 'O' Anusandhan,Bhumbneswar,Orissa,bipc,80000
Siksha 'O' Anusandhan,Bhumbneswar,Orissa,cec,80000
Siksha 'O' Anusandhan,Bhumbneswar,Orissa,hec,80000
Siksha 'O' Anusandhan,Bhumbneswar,Orissa,general,80000
Sant Longowal Institute of Engineering and Technology,Sangru,Punjab,mpc,80000
Sant Longowal Institute of Engineering and Technology,Sangru,Punjab,bipc,80000
Sant Longowal Institute of Engineering and Technology,Sangru,Punjab,cec,80000
Sant Longowal Institute of Engineering and Technology,Sangru,Punjab,hec,80000
Sant Longowal Institute of Engineering and Technology,Sangru,Punjab,general,80000
Thapar Institute of Engineering & Technology,Thapar,Punjab,mpc,80000
Thapar Institute of Engineering & Technology,Thapar,Punjab,bipc,80000
Thapar Institute of Engineering & Technology,Thapar,Punjab,cec,80000
Thapar Institute of Engineering & Technology,Thapar,Punjab,hec,80000
Thapar Institute of Engineering & Technology,Thapar,Punjab,general,80000
Sri Balaji Vidyapeeth (Deemed to be University),Cuddalore,Puducherry,mpc,80000
Sri Balaji Vidyapeeth (Deemed to be University),Cuddalore,Puducherry,bipc,80000
Sri Balaji Vidyapeeth (Deemed to be University),Cuddalore,Puducherry,cec,80000
Sri Balaji Vidyapeeth (Deemed to be University),Cuddalore,Puducherry,hec,80000
Sri Balaji Vidyapeeth (Deemed to be University),Cuddalore,Puducherry,general,80000
Banasthai Vidyapith,304022.,Rajasthan,mpc,80000
Banasthai Vidyapith,304022.,Rajasthan,bipc,80000
Banasthai Vidyapith,304022.,Rajasthan,cec,80000
Banasthai Vidyapith,304022.,Rajasthan,hec,80000
Banasthai Vidyapith,304022.,Rajasthan,general,80000
Birla Institute of Technology & Science,Vidya,Rajasthan,mpc,80000
Birla Institute of Technology & Science,Vidya,Rajasthan,bipc,80000
Birla Institute of Technology & Science,Vidya,Rajasthan,cec,80000
Birla Institute of Technology & Science,Vidya,Rajasthan,hec,80000
Birla Institute of Technology & Science,Vidya,Rajasthan,general,80000
Institute of Advanced Studies in Education,Gandhi,Rajasthan,mpc,80000
Institute of Advanced Studies in Education,Gandhi,Rajasthan,bipc,80000
Institute of Advanced Studies in Education,Gandhi,Rajasthan,cec,80000
Institute of Advanced Studies in Education,Gandhi,Rajasthan,hec,80000
Institute of Advanced Studies in Education,Gandhi,Rajasthan,general,80000
IIS,Gurukul,Rajasthan,mpc,80000
IIS,Gurukul,Rajasthan,bipc,80000
IIS,Gurukul,Rajasthan,cec,80000
IIS,Gurukul,Rajasthan,hec,80000
IIS,Gurukul,Rajasthan,general,80000
Jain Vishva Bharati Institute,341,Rajasthan,mpc,80000
Jain Vishva Bharati Institute,341,Rajasthan,bipc,80000
Jain Vishva Bharati Institute,341,Rajasthan,cec,80000
Jain Vishva Bharati Institute,341,Rajasthan,hec,80000
Jain Vishva Bharati Institute,341,Rajasthan,general,80000
Janardan Rai Nagar Rajasthan Vidyapeeth,313,Rajasthan,mpc,80000
Janardan Rai Nagar Rajasthan Vidyapeeth,313,Rajasthan,bipc,80000
Janardan Rai Nagar Rajasthan Vidyapeeth,313,Rajasthan,cec,80000
Janardan Rai Nagar Rajasthan Vidyapeeth,313,Rajasthan,hec,80000
Janardan Rai Nagar Rajasthan Vidyapeeth,313,Rajasthan,general,80000
The LNM Institute of Information Technology  jaipur,Jaipur,Rajasthan,mpc,80000
The LNM Institute of Information Technology  jaipur,Jaipur,Rajasthan,bipc,80000
The LNM Institute of Information Technology  jaipur,Jaipur,Rajasthan,cec,80000
The LNM Institute of Information Technology  jaipur,Jaipur,Rajasthan,hec,80000
The LNM Institute of Information Technology  jaipur,Jaipur,Rajasthan,general,80000
Mody Institute of Education and Research,Lakshmangarh,Rajasthan,mpc,80000
Mody Institute of Education and Research,Lakshmangarh,Rajasthan,bipc,80000
Mody Institute of Education and Research,Lakshmangarh,Rajasthan,cec,80000
Mody Institute of Education and Research,Lakshmangarh,Rajasthan,hec,80000
Mody Institute of Education and Research,Lakshmangarh,Rajasthan,general,80000
Academy of Maritime Education and Training,603112,Tamil Nadu,mpc,80000
Academy of Maritime Education and Training,603112,Tamil Nadu,bipc,80000
Academy of Maritime Education and Training,603112,Tamil Nadu,cec,80000
Academy of Maritime Education and Training,603112,Tamil Nadu,hec,80000
Academy of Maritime Education and Training,603112,Tamil Nadu,general,80000
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,mpc,80000
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,bipc,80000
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,cec,80000
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,hec,80000
Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,general,80000
Avinashilingam Institute for Home Science & Higher Education for Women,641,Tamil Nadu,mpc,80000
Avinashilingam Institute for Home Science & Higher Education for Women,641,Tamil Nadu,bipc,80000
Avinashilingam Institute for Home Science & Higher Education for Women,641,Tamil Nadu,cec,80000
Avinashilingam Institute for Home Science & Higher Education for Women,641,Tamil Nadu,hec,80000
Avinashilingam Institute for Home Science & Higher Education for Women,641,Tamil Nadu,general,80000
B.S. Abdur Rahman Institute of Science and Technology,600,Tamil Nadu,mpc,80000
B.S. Abdur Rahman Institute of Science and Technology,600,Tamil Nadu,bipc,80000
B.S. Abdur Rahman Institute of Science and Technology,600,Tamil Nadu,cec,80000
B.S. Abdur Rahman Institute of Science and Technology,600,Tamil Nadu,hec,80000
B.S. Abdur Rahman Institute of Science and Technology,600,Tamil Nadu,general,80000
Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,mpc,80000
Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,bipc,80000
Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,cec,80000
Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,hec,80000
Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,general,80000
Chennai Mathematical Institute,TamilNadu,Tamil Nadu,mpc,80000
Chennai Mathematical Institute,TamilNadu,Tamil Nadu,bipc,80000
Chennai Mathematical Institute,TamilNadu,Tamil Nadu,cec,80000
Chennai Mathematical Institute,TamilNadu,Tamil Nadu,hec,80000
Chennai Mathematical Institute,TamilNadu,Tamil Nadu,general,80000
Chettinad Academy of Research and Education  (CARE),603103,Tamil Nadu,mpc,80000
Chettinad Academy of Research and Education  (CARE),603103,Tamil Nadu,bipc,80000
Chettinad Academy of Research and Education  (CARE),603103,Tamil Nadu,cec,80000
Chettinad Academy of Research and Education  (CARE),603103,Tamil Nadu,hec,80000
Chettinad Academy of Research and Education  (CARE),603103,Tamil Nadu,general,80000
The Gandhiigram Rural Institute,Dinigul,Tamil Nadu,mpc,80000
The Gandhiigram Rural Institute,Dinigul,Tamil Nadu,bipc,80000
The Gandhiigram Rural Institute,Dinigul,Tamil Nadu,cec,80000
The Gandhiigram Rural Institute,Dinigul,Tamil Nadu,hec,80000
The Gandhiigram Rural Institute,Dinigul,Tamil Nadu,general,80000
Hindustan Institute of Technology  and Science (HITS),P.O.Bag,Tamil Nadu,mpc,80000
Hindustan Institute of Technology  and Science (HITS),P.O.Bag,Tamil Nadu,bipc,80000
Hindustan Institute of Technology  and Science (HITS),P.O.Bag,Tamil Nadu,cec,80000
Hindustan Institute of Technology  and Science (HITS),P.O.Bag,Tamil Nadu,hec,80000
Hindustan Institute of Technology  and Science (HITS),P.O.Bag,Tamil Nadu,general,80000
Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,mpc,80000
Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,bipc,80000
Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,cec,80000
Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,hec,80000
Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,general,80000
Karunya Institute of Technology and Sciences,Karunya,Tamil Nadu,mpc,80000
Karunya Institute of Technology and Sciences,Karunya,Tamil Nadu,bipc,80000
Karunya Institute of Technology and Sciences,Karunya,Tamil Nadu,cec,80000
Karunya Institute of Technology and Sciences,Karunya,Tamil Nadu,hec,80000
Karunya Institute of Technology and Sciences,Karunya,Tamil Nadu,general,80000
Karpagam Academy of Higher Education,Pallachi,Tamil Nadu,mpc,80000
Karpagam Academy of Higher Education,Pallachi,Tamil Nadu,bipc,80000
Karpagam Academy of Higher Education,Pallachi,Tamil Nadu,cec,80000
Karpagam Academy of Higher Education,Pallachi,Tamil Nadu,hec,80000
Karpagam Academy of Higher Education,Pallachi,Tamil Nadu,general,80000
Dr. M.G.R. Educational and Research Institute,600095,Tamil Nadu,mpc,80000
Dr. M.G.R. Educational and Research Institute,600095,Tamil Nadu,bipc,80000
Dr. M.G.R. Educational and Research Institute,600095,Tamil Nadu,cec,80000
Dr. M.G.R. Educational and Research Institute,600095,Tamil Nadu,hec,80000
Dr. M.G.R. Educational and Research Institute,600095,Tamil Nadu,general,80000
Meenakshi Academy of Higher Education and Research,600078,Tamil Nadu,mpc,80000
Meenakshi Academy of Higher Education and Research,600078,Tamil Nadu,bipc,80000
Meenakshi Academy of Higher Education and Research,600078,Tamil Nadu,cec,80000
Meenakshi Academy of Higher Education and Research,600078,Tamil Nadu,hec,80000
Meenakshi Academy of Higher Education and Research,600078,Tamil Nadu,general,80000
Noorul Islam Centre for Higher Education,Thuckalay,Tamil Nadu,mpc,80000
Noorul Islam Centre for Higher Education,Thuckalay,Tamil Nadu,bipc,80000
Noorul Islam Centre for Higher Education,Thuckalay,Tamil Nadu,cec,80000
Noorul Islam Centre for Higher Education,Thuckalay,Tamil Nadu,hec,80000
